numeric_discrete,numeric_continuous,ordinal,categorical
4,58.36520156038982,1,B
7,50.11936780181388,1,C
3,46.92443264818738,1,C
6,54.433979506360565,4,C
4,51.01310283221252,2,B
4,42.070684500601196,2,B
8,74.60996225842581,2,D
8,57.40756378503107,3,B
8,51.270685733595556,4,A
5,44.8638869778606,1,C
5,59.527596891941904,3,B
4,42.12432130273904,2,A
8,41.282252590307365,1,B
9,66.93325635740382,4,C
7,50.306751760707094,5,A
6,42.36650813284888,2,B
6,50.05685698039677,2,B
5,58.501865538483756,2,A
4,56.21254453955193,2,D
3,59.74262263086452,1,A
2,37.504440972605195,4,A
2,59.49149161674845,3,A
5,48.209412239488536,1,A
3,50.891007667038764,4,B
5,62.09494493644779,3,A
2,57.02725673271289,2,A
3,53.51052480954679,4,C
8,30.160033168530454,2,B
4,49.544981446197134,4,C
6,42.153246124294995,5,B
9,57.11045304397363,2,D
1,59.90958187035662,2,D
4,46.97968977217237,2,B
8,43.329585242113126,1,D
10,65.56300795515932,3,D
2,43.96852432986306,2,B
8,38.054624929637484,2,A
10,41.67328846981056,1,C
5,44.4500061188579,1,B
3,41.38636947050452,5,B
6,58.45391383278073,4,B
7,28.02086554425989,2,C
5,41.17439588554471,4,B
4,49.52502554545137,1,C
5,52.10246220002293,1,C
4,66.91834837524584,5,D
7,65.45237712763686,3,A
0,33.992628440554576,1,D
10,30.919520594304203,2,B
6,50.24971262370999,5,B
9,43.26814763536912,3,C
9,38.079736580168145,5,D
10,50.161208974606545,1,C
1,52.30697318334435,3,D
8,41.61031560355822,4,D
0,43.75915254962506,3,D
10,42.379584726123504,2,D
9,45.8850875877872,4,D
5,55.41444099389737,4,A
8,39.220941388484135,2,B
0,43.59315006502399,4,D
3,46.00717856914498,1,D
3,49.9324759484486,3,C
8,52.759844929124725,3,B
10,70.42257840510791,2,B
4,55.7212571760839,1,B
4,55.95931347039166,4,D
5,47.333869867204626,3,C
0,40.201342043025676,3,B
0,44.717859851502176,3,C
8,42.89667509785109,3,A
2,53.92230675554566,5,A
3,33.48718576376267,2,C
0,55.925337195872444,4,D
8,48.82760410563975,4,B
7,57.33348232689038,2,A
1,42.76091810845727,1,A
7,40.98630285157754,2,C
6,45.933312809615565,3,D
10,45.69350747246174,3,C
5,58.0634841107493,2,C
0,57.96804833057065,2,C
6,69.05023083535418,4,C
9,45.04507855482104,4,C
6,16.524494035124064,5,D
8,45.90577426969182,5,C
0,52.30657925208357,3,D
1,57.14530691052169,5,B
10,53.036042712837194,5,B
8,45.03722466910301,1,B
8,67.14164357415557,2,B
5,39.662641994377736,4,A
5,47.25355151438162,5,D
3,39.200901591391926,4,B
3,50.19576762090172,5,A
4,65.89005758772869,5,D
2,48.59074076101187,3,A
0,48.652001479065206,1,A
0,33.04037991622741,2,C
6,47.130078142090014,2,A
0,61.50487050033352,3,A
0,47.49763834342926,3,D
2,46.82209786087689,2,A
9,61.05714575843293,2,C
3,46.86435887029435,1,B
3,62.92053632227123,5,B
1,37.15360404612255,1,D
0,56.7785397484103,2,D
2,66.46329207695456,5,A
10,60.078568974549135,2,D
3,31.32726448364725,1,A
2,43.616967585691164,1,D
7,47.58048475342217,1,B
9,60.09955496707081,5,B
0,36.68381883788564,4,B
1,39.81063329607352,4,B
6,33.948485698200074,2,A
3,41.74199749912186,5,A
7,37.48393343027687,3,A
10,65.97905860196408,4,B
2,43.526227293520336,5,C
5,56.90925292130008,5,B
8,50.1796950721887,4,B
0,50.039612809245874,5,C
0,44.085561804605604,5,C
7,57.70022487130708,4,D
2,51.54344232642341,1,B
4,50.96743912939047,2,C
0,44.06579389822077,3,D
4,45.7022407384698,2,C
10,55.88911117575425,1,C
5,52.30055611545501,1,D
7,51.2347231450854,5,B
2,42.45957508332452,2,D
2,69.44107703525495,1,B
10,45.20293260442177,2,C
10,49.6974733827458,1,D
9,48.12966371125279,3,A
8,69.54711197261288,1,C
3,47.091853872924126,2,D
3,46.17658059024347,5,C
6,51.18311148116669,2,D
1,43.06459110537815,4,B
7,51.11599716901514,2,A
5,73.71603580167769,3,C
2,52.996955555510915,3,A
8,52.63245921726581,3,B
4,42.82095107090788,1,D
7,67.09207154352963,3,A
6,69.39032700797979,2,D
7,58.526803758270106,5,B
6,56.538332230623794,3,C
2,47.65234648561183,2,B
1,53.913375808446226,1,A
6,41.64842395137492,1,A
2,38.7388602422126,5,A
2,35.12640083274257,5,D
1,54.10673973274798,2,C
3,36.21625527679312,5,A
7,45.00364596887517,5,A
0,49.387706247980226,1,A
0,59.95290399522031,2,B
4,44.2177983337908,5,A
10,61.13272312739393,2,B
4,59.39158913144182,3,A
10,39.286916723290254,1,B
0,61.22825493885276,1,D
5,47.16418877858464,1,D
0,45.01048876274082,4,B
4,47.20646724586675,2,C
8,49.964942732413256,3,C
4,45.84955399562365,5,B
5,41.603083396387525,3,D
7,42.48744406305326,2,B
10,51.38942809704016,1,C
0,48.39536448182955,4,B
1,55.27309693399563,2,D
8,50.523628972032625,2,C
2,50.770139959837586,5,C
5,55.928122348342875,3,A
4,64.18918071912684,3,A
10,64.59022348291889,5,C
1,63.40406420114218,4,C
6,58.704491697413076,1,B
3,70.8541062209215,1,D
0,54.37823766243572,4,C
3,53.255458153220715,5,D
5,72.4392127550305,2,C
6,22.740311499005244,3,D
6,47.86103511355682,2,A
6,62.524957291499994,3,C
2,59.80262952721684,2,B
5,75.6565157483563,5,D
7,51.07485718331419,5,C
3,45.691823976118044,4,A
7,46.67915253325805,2,A
1,53.180681628612476,2,A
9,66.21647595951322,4,A
8,66.34141008885491,4,C
8,49.43985328166329,5,B
7,52.53008486677792,5,D
9,43.88398420797136,2,B
9,44.92784452394455,5,D
0,60.462572134371726,5,B
1,66.02211388731675,2,C
5,43.02716319530186,4,C
9,52.42956352131351,2,D
4,47.56921943920792,1,C
8,58.638716595520066,2,D
4,46.114839776435446,1,B
1,30.735450605404516,2,C
9,60.03690711112002,1,C
3,46.96516370143261,1,D
8,48.00556284111945,2,D
0,54.35587916691839,5,D
10,53.5283364315262,3,D
0,54.56121658752389,5,A
6,33.702668347538044,1,D
10,55.563090120364926,2,A
2,30.909436496488652,2,B
9,57.69565143781007,2,D
1,61.1838128211058,2,A
8,36.31479857274783,3,A
2,53.28432990581549,4,A
1,60.571791296144326,1,C
7,45.509963796284666,3,A
9,56.73636365708623,5,D
5,22.14594127274319,4,D
5,60.98196118243411,4,D
9,50.29994238693176,2,A
10,47.421706233639675,3,A
6,59.8404145290448,5,C
6,67.29289675723977,2,B
10,54.85715841353997,2,C
5,66.08713883048895,1,D
3,34.4671674747302,4,D
10,56.659488378340654,5,D
8,48.679961471457275,4,C
5,42.117808952836825,3,D
3,30.713185651371578,1,D
2,56.11787049002663,2,D
3,58.75290053416529,1,A
2,63.420227509932474,2,B
1,61.764904376350316,1,A
4,42.2829031294163,2,A
1,62.907055153121306,4,B
5,63.96347503911844,4,B
2,47.400160747472945,4,C
5,50.28428263711719,4,B
10,40.65845792950458,1,C
9,64.80886290653332,2,C
8,34.882128540310646,4,A
0,55.349706723637695,1,D
5,44.03170811884287,2,A
8,38.92147180443489,1,A
10,31.25271719438592,4,B
3,47.84593872029007,3,B
10,37.35414885402095,1,C
1,50.56419453273804,4,C
3,67.69337323400624,5,C
0,51.995073264388886,2,B
2,69.97280502284649,4,C
9,40.17726746521846,5,C
8,37.190592000006525,1,B
9,39.72984411771722,1,D
4,49.34899461244696,5,A
10,77.22948687724303,5,B
5,33.378852864485594,2,C
2,56.19663118162425,1,A
4,43.00034663959467,5,B
10,47.76196948949037,3,A
7,37.41980088733663,3,A
5,58.7913832403954,5,D
3,49.56074867044878,2,C
1,60.874535506941655,1,B
8,51.75245194032561,3,C
0,30.68376022823125,5,D
0,60.96542795975214,5,D
3,29.869993676903196,4,B
6,31.300973170835878,5,B
0,40.82797319868364,2,D
8,40.96144458047664,3,B
3,63.96021365381482,4,A
2,48.28843613249636,3,A
0,62.47385291974663,3,D
9,44.32082521414047,2,C
3,53.17646369010635,5,B
8,54.74042311512206,2,B
9,56.960654170770496,5,A
5,45.35073825584162,4,B
5,46.22145111215106,2,C
0,47.01869420734156,2,B
9,33.47587609703196,1,B
1,49.16098136731703,2,A
10,46.1631574492372,1,B
5,55.800728940775535,5,D
1,50.913011710596685,5,D
2,63.363818034531874,5,C
3,50.70088475208567,1,C
10,44.377943037797365,5,C
4,50.57697222165784,3,C
8,57.241672408771635,2,A
3,32.267925922109534,1,B
10,42.84751481182409,5,A
8,43.05823264114648,3,C
10,54.109902028775004,2,B
9,55.2728653969195,2,D
2,51.01227727834895,5,A
7,25.213618808720767,3,B
0,33.48081816808213,1,D
10,47.61068178542879,5,D
8,44.985305766415266,2,C
8,50.05370378836003,2,D
9,45.306018375645245,2,D
1,65.31642466149037,5,C
3,27.060584151534783,4,B
7,53.02627631529815,4,B
6,58.280104061634724,4,C
0,57.015384583583995,3,A
4,57.872729880011846,5,C
6,59.311159083909345,2,B
3,43.96020113392776,3,A
0,38.98516243023043,4,C
8,29.653183273053276,1,B
4,46.37397166320305,3,B
10,42.22466876045144,3,B
1,61.61608813657138,5,D
7,47.12441889848865,3,D
10,39.69594262772442,5,A
1,38.11464546038899,1,A
2,69.88820053783795,2,A
9,49.77913685008423,2,D
0,42.184955367260564,4,A
10,51.240418077720214,4,B
1,68.96889156165071,1,B
6,46.10319357700445,2,A
9,56.870107094481966,4,A
1,61.86461037330324,3,D
5,31.085761081500934,5,B
2,43.61587581330461,4,C
3,60.610866281588635,1,C
10,43.00696560897494,2,D
7,54.14625399267283,1,D
2,42.4151840087519,5,D
9,45.544480964880734,5,B
5,44.32636194392894,1,A
0,56.36670153695832,4,A
6,52.01580114199593,4,D
7,50.9885944501102,2,B
10,75.07495237858834,2,C
7,67.39697407120067,3,D
2,30.187563794462196,3,B
9,45.56590326781451,2,D
0,74.26463674606993,3,B
8,44.25409969311958,1,B
5,70.87745985875145,4,D
10,45.736731851317394,3,A
8,47.660024294534374,3,D
6,58.635713591358126,1,A
0,49.097928249921644,5,A
0,54.94624639574286,2,C
5,65.74948699307639,1,B
4,57.58800933975769,5,D
8,51.415321321497,1,B
1,66.73526841717593,4,C
7,58.766874758750994,1,A
10,42.66456836902652,1,D
4,69.80075233444019,4,B
1,56.42365592050178,2,C
9,47.86323231130138,5,A
10,29.791824154140528,3,A
10,36.22423619935333,2,B
5,67.00134910399937,1,A
9,67.3966525197045,3,C
7,50.8528406873324,4,A
3,32.29755824024514,2,D
1,39.130247463493944,5,D
10,33.76231647950422,2,B
4,33.39888740086239,2,C
1,70.26802368936906,3,A
1,70.59917908414474,4,A
5,38.7915284643443,4,A
10,49.912650241024004,2,D
9,37.152038400681974,4,C
8,49.84761953499913,3,A
3,66.39303883369097,3,B
5,60.78719050803015,5,C
6,58.08662765497287,4,C
10,48.05820262737136,5,A
5,62.619671159963644,1,D
7,56.46668746583331,3,C
3,54.039155813157194,2,B
0,48.84590661800215,3,C
6,53.18372939514666,1,D
2,52.88251577869327,2,B
5,44.585683549257396,4,D
1,42.250834662727335,4,A
8,40.0309303966961,3,C
0,40.67136888206407,2,B
5,48.118971244549485,2,D
5,46.473151010044184,5,A
4,43.792662533974436,1,B
4,43.05218525264834,4,C
0,52.91880026116316,3,C
9,63.77607447174306,2,D
4,49.89084318926551,4,B
1,49.23669199959231,3,A
6,40.6511330728663,4,A
2,47.769301882092925,3,A
3,61.90336340609369,4,D
2,60.37461103508973,5,A
2,59.67973744274335,1,B
3,59.35868829219842,4,D
4,54.36732555564835,1,C
0,54.01207163482995,4,D
3,52.44750326684774,2,D
10,45.831147199474856,5,D
7,50.83699398615509,5,B
9,52.155996837058666,1,C
6,56.33168603316052,2,C
8,51.00256487045159,3,D
4,71.05161380972419,5,D
9,37.901878029420885,2,D
3,57.544756997707,2,B
7,49.58756293360946,1,B
8,50.02146282126542,2,A
6,41.87424217689192,2,C
6,60.19343267248685,3,A
4,56.52841534321157,1,A
3,58.336373968036916,1,D
9,51.692454048189646,2,B
0,46.75105185359775,3,A
9,49.33438451455543,4,A
9,54.3346565005564,5,A
6,29.944238270802593,1,D
0,58.72932867575457,3,D
0,74.26192814683067,3,B
4,54.80335046953476,2,A
8,47.19073375792226,5,A
5,48.38764745320731,1,B
2,57.07542350934169,4,B
2,47.41711336684882,2,B
6,58.68675271339177,1,C
5,48.25859282869756,1,B
8,67.14183466624337,3,D
5,66.86596136022189,5,C
4,46.69830332059059,4,B
9,49.189761632612004,5,D
6,49.7763113812166,3,B
0,49.9103367423626,4,B
6,40.52570954939324,4,C
2,39.12739315725648,2,D
8,62.497575715479556,4,A
5,60.89787014204167,1,B
8,60.725207141772714,5,C
4,49.30621633059671,5,D
6,68.92011769989696,2,B
3,49.77531023325433,4,A
6,58.62876173899741,3,D
0,36.11377985465016,1,D
6,47.70264668502149,2,C
7,48.44178944426183,4,B
4,49.34512461978385,3,B
1,36.74501032004314,4,D
4,57.038809278242574,2,B
5,60.286103113033775,3,D
1,42.561406108770846,3,A
5,38.52658483678671,3,C
5,42.310583751060776,3,B
0,54.95498669140181,4,B
0,44.03396645091645,3,C
10,48.65934750363624,4,A
9,39.26539255297305,3,A
2,69.79286405501463,3,A
9,50.73198628162783,2,A
9,61.497153292266304,4,A
2,54.931698342388366,4,D
3,49.58119945034931,5,B
1,49.06337675110722,2,B
8,42.747563233622145,4,B
9,45.49536849116274,2,D
10,39.92197668401495,2,C
6,38.831340280670545,2,A
6,70.86375417551352,1,C
5,52.78912365081943,4,A
2,64.6571724170406,2,A
5,42.05937742963978,1,C
7,37.48396407535256,1,B
7,40.222217890411486,3,D
10,45.77928114910304,3,C
8,50.364999318261596,4,B
0,48.490633831560075,3,A
0,42.26809031513372,4,B
2,50.87715009317764,1,A
2,51.75386124539947,1,A
9,57.02276427551578,4,B
7,64.70432303012538,3,A
9,46.36106210491077,3,D
0,62.15480593634632,4,B
1,50.65937593427987,5,C
1,34.72681012582218,3,A
2,67.83270810395837,2,A
5,72.7253644189969,3,D
0,56.19096478051551,5,D
1,50.89784964419132,1,C
0,47.28594939835503,1,A
4,45.360520305155916,1,C
6,62.10701253147516,3,C
7,49.827267619518274,1,A
9,66.73939797244768,5,C
0,50.34862415329165,5,C
6,45.876533065765926,3,D
4,43.98699535488267,2,D
9,42.562839147055016,3,C
0,55.14145826406046,1,A
2,37.05506645141988,3,D
6,41.816625166637465,5,C
9,63.244826258410704,3,B
0,40.45450689175522,3,B
6,58.62704921990017,2,C
4,29.369881884991848,5,B
0,64.50087042175753,4,D
0,37.297681609724535,4,A
0,41.23606256525241,5,C
10,56.803425779863254,4,D
8,52.704081342080485,1,A
10,58.94987436094807,4,B
2,37.217373707424244,1,B
4,47.13194590666461,5,B
10,43.829217907895625,4,B
9,38.898112018475764,4,D
8,55.95897458520366,1,D
5,59.430514466067955,1,A
8,46.631337949594666,3,C
7,65.22711299296171,2,A
7,42.14299779121657,4,C
0,64.98467324137042,2,B
8,55.62239059758266,2,B
5,37.76432814524989,4,B
8,69.81524267082669,1,B
2,45.55522466808973,3,D
2,62.05117739614451,5,A
5,51.456491219296325,4,C
8,53.744412244518315,4,C
6,59.01206780492308,5,D
2,58.45851184469004,2,B
2,46.578534368765396,3,A
1,55.31665595938595,2,B
8,54.565998486985016,5,D
2,52.13561199689245,5,C
10,47.966834661702705,3,D
4,52.11564833194248,5,C
8,69.6754074619586,5,A
7,47.049726478858425,3,C
1,62.06587419804209,4,A
2,43.803635760835355,2,B
1,41.18685337677256,4,B
7,82.76399345113,4,D
5,55.400241969892434,2,A
5,55.67513461289613,4,B
8,55.952277718342025,3,A
7,64.07299706534589,2,B
3,54.07810014617754,1,B
3,58.16221872557192,4,C
8,39.41431721743477,5,D
0,59.83923537244452,2,C
1,47.63239441962459,1,A
1,56.717424821918726,5,B
5,32.848800453053045,1,D
3,56.301795923651135,4,B
10,27.581036452251713,5,B
9,47.24084529563823,4,C
2,32.94448409100394,5,A
2,56.33036726250526,2,D
2,50.69269881175875,3,D
5,42.29212596959724,3,D
7,64.34408045034829,1,A
10,41.03333505666618,5,D
6,19.68806167509911,4,A
3,55.136350338651525,2,D
10,32.33401280586051,2,B
3,41.34990356989157,2,A
10,44.82653427060722,3,C
9,35.76006150303988,4,D
10,45.062724139417796,2,C
10,35.9471811274511,2,A
10,51.62383185133047,1,B
1,37.71254744247811,5,C
0,50.30146398782015,5,C
8,61.620077042712104,5,B
1,57.82372770292163,1,B
7,49.18289307858422,3,A
8,40.11262681580182,1,D
3,51.59177115922581,2,C
7,43.04280875532915,4,C
8,52.01123458701526,2,A
9,32.84714782547,2,D
9,58.07261056335642,4,A
4,50.33216563013148,5,C
6,72.08516680009174,1,C
9,63.060614618427266,3,B
3,55.66186936421057,2,B
0,48.76007026292431,2,D
2,42.70395636298334,3,C
4,59.42409295034135,1,C
2,47.70530208680288,2,B
10,61.683646329483,3,A
6,54.00823163735286,2,A
8,54.07997127249764,5,C
5,55.94526126967961,5,C
9,40.80373061562443,2,D
0,39.77863756126377,2,D
6,39.432905516367754,5,B
2,60.474969148759904,2,C
4,40.54278412481527,1,A
9,41.788402918046636,1,D
3,55.375171269731425,4,B
9,47.47950875365144,1,B
4,46.20205757908044,2,A
4,45.334450311730805,2,D
5,26.743683221586522,3,A
9,40.33118474035982,1,B
9,61.81563136882092,5,C
10,44.606018984660274,5,A
5,30.995102939822598,4,B
7,39.920057611315094,3,C
7,53.598539647549956,5,C
10,53.40034609205738,4,D
8,47.0571938743865,1,D
7,43.10795952914967,3,B
10,35.97804014243957,3,A
1,53.68185036412008,2,C
9,58.37870417667789,1,D
10,62.888800020518445,3,D
0,38.89412641309957,4,A
9,63.65522980406188,5,D
1,49.43387912735543,1,B
1,50.265719634043066,1,A
2,58.93592040631461,3,C
9,44.59046096520267,3,B
6,28.361969986509713,3,C
1,57.04861548195761,4,C
0,53.485707442950726,2,D
5,46.39723153123024,3,B
8,56.22531343937194,2,B
2,58.26943460465196,2,A
5,34.87993687938424,1,B
2,50.22512974397728,5,A
0,27.224373931509156,5,B
4,48.76306810488217,4,C
9,46.272577559713106,4,A
10,54.9190901742724,5,B
3,39.26944770376073,5,A
6,45.78513464148482,1,D
5,17.839428007428637,1,D
9,55.57503821033837,5,A
6,49.116000832059264,3,A
4,50.872414378206095,3,C
3,35.06569263965274,1,B
6,53.98062174853005,2,D
6,66.52749703514226,5,D
5,48.150872811238095,4,B
7,56.50088908081644,3,D
3,41.29378976874115,2,D
9,49.23143809952945,3,A
4,34.68659386041833,2,D
3,57.88121804693463,5,D
0,51.598405771653965,5,D
7,37.80713614173937,5,B
0,41.98137823161918,1,C
4,50.61086172598313,2,A
5,59.23865015964175,4,C
5,64.79527203518518,4,D
4,48.65874620954843,5,D
2,36.35351326130619,4,D
4,52.384651403237946,3,C
7,67.84882399032351,2,B
1,33.77251594677485,2,B
5,40.45404350711069,2,A
8,56.109643442466435,3,C
7,51.535991352541664,1,B
10,44.54980271735199,3,A
7,52.201138733014524,2,D
7,59.775452018543156,2,D
6,49.01663657807501,2,A
7,48.13992305707904,4,B
5,55.89024169925717,1,C
1,47.294851180958034,3,A
1,61.42523560878131,2,B
7,70.26739678484351,5,A
10,41.07058031870338,1,B
0,37.49974467215951,5,D
5,53.71719238690043,1,A
5,37.144954769720975,2,C
10,36.974225210464624,1,A
3,29.507942296761584,1,D
10,46.17747752428125,2,D
10,49.6700969717275,5,B
9,44.82637010857767,5,D
2,63.90333183532171,4,B
10,63.15887267046117,5,D
2,69.28843964021756,5,B
0,50.46528465933709,1,C
2,61.83819058510777,4,B
3,53.08852648787153,2,B
10,52.08382312519621,2,C
10,45.32613924704538,3,B
4,27.36853209244856,4,B
2,56.372914550139896,1,C
5,61.541362365280236,3,D
10,34.743820717017506,3,A
4,49.90301337817392,2,B
2,59.9164716841457,5,D
5,46.40501223354582,1,A
5,61.93103673332268,4,C
7,48.59716966642632,3,B
1,44.748414693017395,1,B
0,62.50286912941233,2,C
3,40.66246263859903,3,B
6,42.750959681752065,3,A
10,41.04454115282694,2,A
9,38.57404730512737,2,C
2,51.53033917374388,2,B
2,44.870653982214975,1,D
4,54.88613096416458,1,B
4,32.653596644684754,1,C
9,38.774519094955835,5,D
2,50.5157908952637,3,A
8,64.69680597203717,1,A
3,53.78502148917521,5,D
2,44.106094051495575,3,D
10,35.10468646619703,1,C
1,43.52153951593906,2,B
9,49.5751587745718,4,A
10,26.423081059569107,1,B
8,37.866299297520854,4,A
3,42.624440353530275,1,B
2,47.425913928150386,2,A
6,49.456635202512956,4,B
7,43.891322217928646,5,C
10,55.05873182202917,2,A
1,51.24706903030465,4,C
6,46.2993671549482,4,A
4,56.43775380937932,2,A
10,55.61940616510133,2,A
4,35.46201449253728,2,B
2,49.679724308413554,3,A
4,58.90260531467201,5,C
1,60.57489279302178,1,B
3,53.70908790635287,4,B
5,47.66711438253606,1,A
0,54.21319794232436,2,D
9,58.07773431291783,5,B
3,51.15831949009564,5,A
5,52.28604145578421,3,C
8,47.50196845664681,2,D
10,36.6321479891632,4,B
10,48.25635879747845,3,D
1,43.22886054119466,2,B
10,43.260786223369585,3,D
6,64.33834489160157,1,D
5,59.515573777305,2,C
1,33.06500909164927,4,D
7,39.1512122372366,4,C
6,46.36437955447432,2,A
10,43.59367769864038,3,B
4,53.17418273503792,5,C
4,37.564149221927984,2,B
6,59.585319612986154,4,C
8,49.55994455058174,1,B
10,46.59487955288823,4,C
8,49.85680557284227,5,B
8,45.82491926484968,4,A
5,29.693574292738965,5,B
9,50.11925980771476,2,A
5,46.79253611365442,4,A
2,40.45542987347247,3,A
0,60.974298314165814,3,D
6,56.69438013393227,4,B
3,74.38856706579251,4,D
0,58.34828501192453,1,D
7,43.56564932969724,4,B
5,40.94210621398213,1,A
5,45.05694398713645,1,D
1,43.333713843213545,1,D
0,51.08783363853966,1,C
1,34.61202622841,2,B
3,56.47286564046031,3,D
1,50.91196369371428,1,B
0,55.324643077886954,3,B
6,38.55853522972477,1,D
10,52.46688770336056,3,B
10,62.99176580869636,4,A
7,41.39492748899784,4,D
5,41.12144292522794,3,D
3,57.11957466717265,1,D
5,40.309489484624166,2,C
2,47.66716016842731,3,C
7,64.75732678992345,5,C
9,41.26331108077374,2,C
1,65.44442098874265,5,D
4,46.642182580458694,3,A
0,38.7879867316115,1,B
5,56.037041551226274,5,B
1,51.077481346260676,3,D
3,50.13180260886689,2,A
5,42.31281739481635,1,B
9,51.004529504521145,5,A
10,29.3236944591165,3,D
7,52.18764736784771,1,C
7,62.97249200186054,1,A
10,32.345713024742935,4,B
5,45.932247837061105,1,B
3,41.25360185851946,3,B
7,34.88945966087134,2,C
7,29.47125579650765,4,A
9,38.19164083007865,3,A
0,47.57623384613593,3,B
3,61.49137048468535,3,A
3,34.77285490209495,5,B
6,52.94392759136207,5,A
10,52.19641586617015,2,C
6,66.71962960073276,3,C
10,55.71031464397147,5,D
7,56.285994930303794,5,D
10,56.993003997179,5,D
4,40.75767984680806,2,A
6,44.27177476419559,2,C
7,61.16868162270738,3,C
8,29.49200144005852,4,C
2,43.176889277928694,3,B
2,36.691907381380005,5,A
3,52.34244042039271,5,A
4,45.783914146888804,1,D
9,56.25970474988718,3,B
0,48.91004839288618,5,B
6,34.53907679696327,5,C
8,35.00132360737483,4,D
7,49.93951481360915,1,A
4,42.288650327663724,3,B
3,44.67366147222652,2,C
6,59.384154217891144,3,A
4,57.590326768672185,3,C
6,67.97733840577358,4,A
0,46.83664455259935,3,C
0,43.58853365547134,4,A
9,54.1818896442891,4,D
2,44.392055307600245,5,A
10,44.71938886974262,2,A
1,47.97898406068164,4,A
1,66.5274895581688,1,C
6,57.03965805128627,1,B
9,58.0882040227785,2,A
1,66.07854336808246,4,A
10,59.02532960075325,2,D
3,38.685943898649626,5,A
1,58.873823641411335,1,D
5,60.142548571152574,3,A
7,56.51864852693095,1,C
9,48.04558126207116,4,B
3,55.46331706001751,2,B
4,49.797602787023536,1,B
3,40.21911623751551,3,C
2,42.70366354664842,3,D
4,57.03722818899282,2,B
8,40.941798205771576,2,C
7,41.88446456523736,1,C
7,57.53384459984692,4,A
7,51.33789062865105,5,D
7,55.77193317187728,3,C
6,37.709820634468144,2,D
7,55.49429507435764,5,B
10,43.39971851089257,5,B
7,39.83116014452155,5,B
7,44.94655107799703,4,A
9,63.620649569274775,2,A
6,46.355458650510585,3,D
0,72.01390712287935,2,D
3,29.37821895251853,1,A
3,34.53722081018587,3,C
4,63.24185237145558,2,D
9,65.75604559155734,3,D
5,41.365427628116066,1,B
3,50.68893616722855,3,D
1,57.12189918503277,5,D
5,47.70624312635245,4,C
7,51.498670913877774,1,D
7,50.1093301324319,3,C
6,35.18553020347209,1,B
5,46.55338714037982,5,A
1,50.12365095136533,4,B
6,51.03121834108056,1,C
10,32.6949389138091,5,C
4,57.53693899554011,5,D
5,51.294936528960946,5,D
9,39.44613778658266,3,A
7,67.99064234023653,2,C
7,46.53415418381181,1,C
2,47.183526177450695,2,B
6,56.41709245191327,5,A
0,68.84001137569858,2,B
0,56.81039596044522,5,D
6,58.261098366938704,5,D
9,39.98378134509602,4,B
8,50.86959702037169,4,D
6,44.677382738284244,2,B
9,57.041298480492756,1,C
4,57.96965795509925,2,C
7,66.33229516519941,1,D
1,28.41658083110869,2,A
8,43.6942183768368,3,C
5,63.002489442520414,3,D
8,35.98470153067481,1,A
1,58.05651032893672,4,D
2,61.3400050081475,1,B
7,49.7166015463354,2,D
0,35.78535312843474,5,B
9,48.78480321799762,3,C
6,64.58681337458724,5,C
6,65.39017375255416,3,D
0,52.078803767776904,2,A
8,40.22762311285239,3,D
7,67.3839719404941,1,D
3,58.20922879109709,5,C
9,40.884900313231284,5,C
10,53.42518971140508,2,D
4,52.96748480978158,5,C
1,43.63204898450443,2,B
8,53.481068147147106,4,D
5,61.06186838123881,1,C
2,47.037508012357605,3,D
6,62.08269091588054,3,C
8,32.44645430679836,3,B
2,72.18266993120866,4,B
1,50.573512699796815,1,D
6,60.73020994803622,5,B
6,52.18611486534706,5,B
3,41.76477383143023,1,C
10,49.63623376340496,1,D
8,30.90528982098743,3,C
7,56.883869307128094,5,C
0,51.93764578644821,1,A
0,48.084428415317554,5,B
4,57.526995710756374,1,C
5,50.37523261593193,2,C
2,56.068298722825745,3,C
8,59.623165788801444,1,B
9,44.507718605046016,4,B
5,41.64589717608175,1,B
3,32.774399252475305,2,D
6,51.22560798827858,4,C
7,54.520972884506875,4,B
8,36.76384601510961,1,C
10,64.20379848028351,2,D
5,41.77664528647276,4,A
5,28.964999082744992,3,D
7,64.94822899892327,3,B
4,30.2698500001516,5,B
2,59.64178773383425,5,D
2,57.211195208758525,2,C
5,53.195541012198774,4,B
1,44.772250517834365,3,B
5,55.02797294525577,3,D
5,60.48484873704551,2,C
7,40.14189503524527,4,D
6,59.763736729794836,2,D
7,59.30874511937244,1,C
8,52.930510909215556,3,C
5,44.62025121918887,2,A
2,59.35457364848776,2,D
9,55.083129561625235,1,C
2,39.840403368054325,5,B
10,46.32644191231752,3,A
0,58.190549384206996,2,D
10,51.145806171008445,3,C
4,60.859828944453255,5,A
3,46.58353304351604,2,A
8,40.001047077519,1,B
8,71.93602615610071,3,A
4,33.19104917253509,1,D
9,45.00160402598336,5,C
3,52.79748000699984,5,A
6,59.86083891477711,3,A
5,56.46449368542261,5,D
3,73.11259004942879,4,B
9,48.82401547341868,3,B
1,41.270167386494734,4,C
0,47.803039757835506,5,D
3,46.80023470648975,3,B
3,49.317048527098606,4,C
0,40.175118771007206,5,C
5,57.84056038250357,2,B
3,53.70830209336209,2,D
0,37.36119170925889,1,A
0,59.68025075870584,2,B
0,41.88518463015495,4,A
7,38.17184497695711,2,A
9,50.87328703921649,3,D
